sampleName,,,,MB-clonallines-scars-plate1c1_29,MB-clonallines-scars-plate1c1_35,MB-clonallines-scars-plate1c1_37,MB-clonallines-scars-plate1c1_33,MB-clonallines-scars-plate1c1_31,MB-clonallines-scars-plate1c1_39,MB-clonallines-scars-plate1c1_25,MB-clonallines-scars-plate1c1_27,MB-clonallines-scars-plate1c1_13,MB-clonallines-scars-plate1c1_14,MB-clonallines-scars-plate1c1_30,MB-clonallines-scars-plate1c1_2,MB-clonallines-scars-plate1c1_12,MB-clonallines-scars-plate1c1_345,MB-clonallines-scars-plate1c1_86,MB-clonallines-scars-plate1c1_73,MB-clonallines-scars-plate1c1_16,MB-clonallines-scars-plate1c1_235,MB-clonallines-scars-plate1c1_109,MB-clonallines-scars-plate1c1_18,MB-clonallines-scars-plate1c1_7,MB-clonallines-scars-plate1c1_54,MB-clonallines-scars-plate1c1_85,MB-clonallines-scars-plate1c1_60,MB-clonallines-scars-plate1c1_148,MB-clonallines-scars-plate1c1_88,MB-clonallines-scars-plate1c1_107,MB-clonallines-scars-plate1c1_19,MB-clonallines-scars-plate1c1_181,MB-clonallines-scars-plate1c1_17,MB-clonallines-scars-plate1c1_372,MB-clonallines-scars-plate1c1_376,MB-clonallines-scars-plate1c1_6,MB-clonallines-scars-plate1c1_4,MB-clonallines-scars-plate1c1_218,MB-clonallines-scars-plate1c1_23,MB-clonallines-scars-plate1c1_147,MB-clonallines-scars-plate1c1_216,MB-clonallines-scars-plate1c1_303,MB-clonallines-scars-plate1c1_5,MB-clonallines-scars-plate1c1_178,MB-clonallines-scars-plate1c1_8,MB-clonallines-scars-plate1c1_274,MB-clonallines-scars-plate1c1_334,MB-clonallines-scars-plate1c1_333,MB-clonallines-scars-plate1c1_121,MB-clonallines-scars-plate1c1_95,MB-clonallines-scars-plate1c1_40,MB-clonallines-scars-plate1c1_3,MB-clonallines-scars-plate1c1_21,MB-clonallines-scars-plate1c1_117,MB-clonallines-scars-plate1c1_58,MB-clonallines-scars-plate1c1_144,MB-clonallines-scars-plate1c1_293,MB-clonallines-scars-plate1c1_207,MB-clonallines-scars-plate1c1_111,MB-clonallines-scars-plate1c1_61,MB-clonallines-scars-plate1c1_129,MB-clonallines-scars-plate1c1_356,MB-clonallines-scars-plate1c1_36,MB-clonallines-scars-plate1c1_62,MB-clonallines-scars-plate1c1_304,MB-clonallines-scars-plate1c1_143,MB-clonallines-scars-plate1c1_373,MB-clonallines-scars-plate1c1_122,MB-clonallines-scars-plate1c1_97,MB-clonallines-scars-plate1c1_83,MB-clonallines-scars-plate1c1_137,MB-clonallines-scars-plate1c1_24,MB-clonallines-scars-plate1c1_22,MB-clonallines-scars-plate1c1_328,MB-clonallines-scars-plate1c1_197,MB-clonallines-scars-plate1c1_145,MB-clonallines-scars-plate1c1_287,MB-clonallines-scars-plate1c1_190,MB-clonallines-scars-plate1c1_329,MB-clonallines-scars-plate1c1_298,MB-clonallines-scars-plate1c1_10,MB-clonallines-scars-plate1c1_249,MB-clonallines-scars-plate1c1_200,MB-clonallines-scars-plate1c1_32,MB-clonallines-scars-plate1c1_59,MB-clonallines-scars-plate1c1_267,MB-clonallines-scars-plate1c1_353,MB-clonallines-scars-plate1c1_49,MB-clonallines-scars-plate1c1_131,MB-clonallines-scars-plate1c1_256,MB-clonallines-scars-plate1c1_379,MB-clonallines-scars-plate1c1_45,MB-clonallines-scars-plate1c1_52,MB-clonallines-scars-plate1c1_51,MB-clonallines-scars-plate1c1_175,MB-clonallines-scars-plate1c1_9,MB-clonallines-scars-plate1c1_47,MB-clonallines-scars-plate1c1_82,MB-clonallines-scars-plate1c1_280,MB-clonallines-scars-plate1c1_155,MB-clonallines-scars-plate1c1_209,MB-clonallines-scars-plate1c1_79,MB-clonallines-scars-plate1c1_80,MB-clonallines-scars-plate1c1_92,MB-clonallines-scars-plate1c1_75,MB-clonallines-scars-plate1c1_380,MB-clonallines-scars-plate1c1_15,MB-clonallines-scars-plate1c1_159,MB-clonallines-scars-plate1c1_230,MB-clonallines-scars-plate1c1_285,MB-clonallines-scars-plate1c1_125,MB-clonallines-scars-plate1c1_320,MB-clonallines-scars-plate1c1_306,MB-clonallines-scars-plate1c1_243,MB-clonallines-scars-plate1c1_63,MB-clonallines-scars-plate1c1_105,MB-clonallines-scars-plate1c1_180,MB-clonallines-scars-plate1c1_210,MB-clonallines-scars-plate1c1_347,MB-clonallines-scars-plate1c1_290,MB-clonallines-scars-plate1c1_67,MB-clonallines-scars-plate1c1_81,MB-clonallines-scars-plate1c1_265,MB-clonallines-scars-plate1c1_96,MB-clonallines-scars-plate1c1_339,MB-clonallines-scars-plate1c1_227,MB-clonallines-scars-plate1c1_165,MB-clonallines-scars-plate1c1_98,MB-clonallines-scars-plate1c1_118,MB-clonallines-scars-plate1c1_115,MB-clonallines-scars-plate1c1_199,MB-clonallines-scars-plate1c1_130,MB-clonallines-scars-plate1c1_113,MB-clonallines-scars-plate1c1_237,MB-clonallines-scars-plate1c1_374,MB-clonallines-scars-plate1c1_206,MB-clonallines-scars-plate1c1_134,MB-clonallines-scars-plate1c1_76,MB-clonallines-scars-plate1c1_299,MB-clonallines-scars-plate1c1_378,MB-clonallines-scars-plate1c1_313,MB-clonallines-scars-plate1c1_69,MB-clonallines-scars-plate1c1_224,MB-clonallines-scars-plate1c1_154,MB-clonallines-scars-plate1c1_246,MB-clonallines-scars-plate1c1_193,MB-clonallines-scars-plate1c1_215,MB-clonallines-scars-plate1c1_71,MB-clonallines-scars-plate1c1_104,MB-clonallines-scars-plate1c1_89,MB-clonallines-scars-plate1c1_44,MB-clonallines-scars-plate1c1_158,MB-clonallines-scars-plate1c1_53,MB-clonallines-scars-plate1c1_359,MB-clonallines-scars-plate1c1_365,MB-clonallines-scars-plate1c1_20,MB-clonallines-scars-plate1c1_26,MB-clonallines-scars-plate1c1_150,MB-clonallines-scars-plate1c1_170
12,None,114788470,"114788524.D,114788552.D",2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788470,114788550.D,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788470,"114788537.D,114788552.D",1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788470,"114788520.D,114788521.D,114788522.D,114788523.D,114788524.D,114788525.D,114788526.D,114788527.D,114788528.D,114788552.D",1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788470,114788551.D,3.0,4.0,18.0,,3.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788470,114788556.D,3.0,,8.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788470,114788552.D,1.0,3.0,10.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788470,"114788598.D,114788599.D,114788600.D,114788601.D",1.0,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788470,114788602.D,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788470,114788658.D,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788470,G.114788679.I,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788470,"114788552.D,114788620.D",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788470,114788511.D,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788470,"114788668.D,114788669.D",1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788496,WT,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788497,WT,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788498,WT,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788499,WT,1.0,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788499,WT,1.0,1.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788499,114788552.D,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788506,WT,3.0,,5.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788506,WT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788512,WT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788517,WT,5.0,1.0,7.0,6.0,2.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788517,WT,1.0,,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788518,WT,344.0,263.0,1159.0,295.0,178.0,307.0,116.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788518,WT,443.0,319.0,1376.0,154.0,205.0,336.0,139.0,150.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788518,"114788552.D,114788619.D",1.0,1.0,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788518,WT,115.0,82.0,398.0,65.0,48.0,91.0,32.0,41.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788518,114788619.D,1.0,2.0,3.0,,2.0,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788518,114788669.D,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788518,114788627.D,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788518,114788552.D,105.0,99.0,416.0,32.0,65.0,92.0,44.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788518,114788552.D,2.0,2.0,12.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788519,WT,2.0,1.0,4.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788519,WT,1.0,1.0,5.0,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788520,WT,2.0,3.0,10.0,2.0,3.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788521,WT,1.0,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788521,WT,1.0,1.0,4.0,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788521,WT,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788522,WT,3.0,5.0,9.0,5.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788522,WT,3.0,2.0,5.0,,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788522,114788552.D,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788523,WT,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788524,WT,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788524,WT,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788525,WT,1.0,1.0,4.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788526,WT,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788526,114788552.D,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788529,WT,45.0,30.0,132.0,11.0,21.0,34.0,14.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788529,WT,24.0,10.0,54.0,17.0,7.0,20.0,4.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788529,WT,52.0,33.0,271.0,99.0,39.0,63.0,31.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788529,114788681.D,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788529,114788552.D,1.0,2.0,9.0,2.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788530,WT,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,129S1_SvImJ,114788531,WT,6.0,8.0,27.0,6.0,1.0,7.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,None,114788531,WT,3.0,1.0,10.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,C57BL_6NJ,114788531,WT,3.0,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
